token,loss
rend,-1.3119443655014038
yearbook</w>,-1.3119721412658691
normal,-1.313699722290039
earp</w>,-1.3169081211090088
rrp</w>,-1.318437099456787
clyde,-1.319020390510559
dinosaurs</w>,-1.3216798305511477
undergoing</w>,-1.3219958543777466
ðŁĺĶ,-1.3225733041763306
siu</w>,-1.3229581117630005
fell,-1.3232876062393188
mongolia</w>,-1.3245978355407717
referral</w>,-1.3272714614868164
nurturing</w>,-1.3294727802276611
haw,-1.329980492591858
"""âĢ¦</w>",-1.3308507204055786
encounter</w>,-1.3311822414398191
ppo</w>,-1.3314210176467896
breed,-1.333968997001648
cek</w>,-1.3349528312683103
shead</w>,-1.3354291915893557
uhhh</w>,-1.335435390472412
ador,-1.335895299911499
ar,-1.3364137411117554
maggie,-1.3372358083724976
limestone</w>,-1.3380193710327148
ber,-1.339270830154419
ðŁĮĢ</w>,-1.340420126914978
respond</w>,-1.3407984972000122
fram,-1.3419896364212036
phill,-1.3441731929779053
bly,-1.3444206714630127
ssen,-1.3447619676589966
fox,-1.345187067985535
