token,loss
wtf</w>,-0.6633000373840332
brit,-0.6683567762374878
smar,-0.6691889762878418
Ĵ</w>,-0.6726388931274414
musk</w>,-0.672962486743927
machi,-0.6730866432189941
cul,-0.6744245886802673
bul</w>,-0.6745476722717285
fes</w>,-0.6753132343292236
kv</w>,-0.6766164898872375
tahit,-0.6775383949279785
wto</w>,-0.6781789660453796
forsa,-0.6783313751220703
y,-0.6787275671958923
toyota</w>,-0.6788907647132874
specs</w>,-0.6794077754020691
hood,-0.6802204847335815
mobi,-0.6805760264396667
wrec,-0.6812903881072998
miwx</w>,-0.6815963983535767
utr,-0.6822140216827393
à¸Ĺ</w>,-0.6834720373153687
gga</w>,-0.6834883093833923
tinted</w>,-0.6844218969345093
ģà¸,-0.6860271692276001
bmc</w>,-0.6865903735160828
tacoma</w>,-0.686708927154541
re</w>,-0.6869450211524963
peugeot</w>,-0.6874203681945801
intensi,-0.6885696649551392
nsi,-0.6886381506919861
avia</w>,-0.688901960849762
roadhouse</w>,-0.6893930435180664
onents</w>,-0.6894237995147705
muj,-0.6898617148399353
ecar,-0.6901271939277649
mirac,-0.6902554035186768
maj,-0.6907410025596619
merc</w>,-0.6929721832275391
jac</w>,-0.6940134167671204
driving</w>,-0.6989728808403015
clio</w>,-0.6991024017333984
sup,-0.6991209983825684
jy,-0.6992801427841187
yaw,-0.7003872394561768
transiti,-0.7003883719444275
cides</w>,-0.7008071541786194
brilli,-0.7014100551605225
ittin</w>,-0.7015345692634583
wheels</w>,-0.7018490433692932
sz</w>,-0.7025887370109558
m,-0.702688455581665
dart,-0.7052215337753296
ayurve,-0.7056375741958618
acknowle,-0.706307053565979
Ē,-0.7070053815841675
ury</w>,-0.7077854871749878
rims</w>,-0.7078984379768372
mun,-0.7097862362861633
motorists</w>,-0.7101731300354004
rass</w>,-0.7115087509155273
competit,-0.711624264717102
yur,-0.7117551565170288
drift</w>,-0.7118368744850159
mgr</w>,-0.712087094783783
osh</w>,-0.712135910987854
lari,-0.7126889228820801
lmp</w>,-0.7135845422744751
grandprix</w>,-0.7136701345443726
ricci,-0.7142937183380127
dcc</w>,-0.715700089931488
dura</w>,-0.7157221436500549
kest</w>,-0.7166827917098999
didi</w>,-0.7182373404502869
subur,-0.7197320461273193
shortlisted</w>,-0.7201812267303467
jh</w>,-0.7219420075416565
ohhh</w>,-0.7224504947662354
Ĺ,-0.7227943539619446
mercur,-0.7232615947723389
terr,-0.7241441011428833
